GEOID	NAME	UATYPE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                      
84277	"Stanford, KY Urban Cluster"	C	8292697	70318	3.202	0.027	37.539395	-84.661709
84290	"Stanley, WI Urban Cluster"	C	4552897	1534	1.758	0.001	44.957672	-90.939678
84304	"Stansbury Park, UT Urban Cluster"	C	7533047	490768	2.909	0.189	40.638698	-112.295766
84331	"Stanton, KY Urban Cluster"	C	9546192	138914	3.686	0.054	37.844833	-83.858983
84385	"Stanwood, WA Urban Cluster"	C	7008760	0	2.706	0	48.245363	-122.342081
84412	"Staples, MN Urban Cluster"	C	3549688	0	1.371	0	46.361682	-94.794591
84429	"Star, ID Urban Cluster"	C	8567261	52864	3.308	0.02	43.697245	-116.492027
84439	"Starke, FL Urban Cluster"	C	11707786	0	4.52	0	29.94531	-82.104755
84466	"Starkville, MS Urban Cluster"	C	44111185	249122	17.031	0.096	33.454952	-88.812822
84493	"State College, PA Urbanized Area"	U	74658174	0	28.826	0	40.799308	-77.858077
84547	"Statesboro, GA Urban Cluster"	C	66391857	1636779	25.634	0.632	32.426638	-81.792528
84601	"Staunton, IL Urban Cluster"	C	12876223	187489	4.972	0.072	39.00177	-89.777343
84630	"Staunton--Waynesboro, VA Urbanized Area"	U	98751266	458932	38.128	0.177	38.119039	-78.991274
84655	"Stayton, OR Urban Cluster"	C	8641940	0	3.337	0	44.815998	-122.792584
84682	"Steamboat Springs, CO Urban Cluster"	C	21148478	0	8.165	0	40.461868	-106.818853
84736	"Steeleville, IL Urban Cluster"	C	6251424	16627	2.414	0.006	38.014504	-89.630125
84763	"Stephenville, TX Urban Cluster"	C	20838427	4727	8.046	0.002	32.219277	-98.221125
84790	"Sterling, CO Urban Cluster"	C	16800520	0	6.487	0	40.625465	-103.216103
84817	"Sterling, IL Urban Cluster"	C	37018286	1561197	14.293	0.603	41.788363	-89.696825
84871	"Stevens Point, WI Urban Cluster"	C	62393320	2249461	24.09	0.869	44.511291	-89.551677
84925	"Stewartstown, PA Urban Cluster"	C	6415832	0	2.477	0	39.75591	-76.590782
84952	"Stewartville, MN Urban Cluster"	C	6613978	0	2.554	0	43.860502	-92.487539
84979	"Stigler, OK Urban Cluster"	C	5991083	0	2.313	0	35.257269	-95.121041
85033	"Stillwater, OK Urban Cluster"	C	53158356	1097487	20.525	0.424	36.120763	-97.072739
85060	"Stilwell, OK Urban Cluster"	C	6040831	19438	2.332	0.008	35.812659	-94.633442
85087	"Stockton, CA Urbanized Area"	U	239628657	4315866	92.521	1.666	37.961908	-121.287516
85114	"Storm Lake, IA Urban Cluster"	C	9769070	1586	3.772	0.001	42.643419	-95.202065
85168	"Story City, IA Urban Cluster"	C	3785673	5179	1.462	0.002	42.188369	-93.587194
85195	"Strasburg, VA Urban Cluster"	C	9817026	92396	3.79	0.036	38.993908	-78.356509
85208	"Strawberry Plains, TN Urban Cluster"	C	14419809	79901	5.568	0.031	36.040939	-83.647599
85222	"Streator, IL Urban Cluster"	C	21772827	0	8.407	0	41.123445	-88.833822
85249	"Stuarts Draft, VA Urban Cluster"	C	23000391	354486	8.881	0.137	38.02366	-79.023178
85276	"Sturgeon Bay, WI Urban Cluster"	C	14272077	4707124	5.51	1.817	44.833291	-87.374562
85303	"Sturgis, MI Urban Cluster"	C	24750073	182	9.556	0	41.795368	-85.419719
85330	"Sturgis, SD Urban Cluster"	C	9596865	0	3.705	0	44.408776	-103.518298
85357	"Stuttgart, AR Urban Cluster"	C	13301001	0	5.136	0	34.493445	-91.550682
85390	"Sugarmill Woods, FL Urban Cluster"	C	27203866	0	10.503	0	28.724427	-82.534334
85411	"Sullivan, IL Urban Cluster"	C	8254927	10770	3.187	0.004	39.591562	-88.606845
85438	"Sullivan, IN Urban Cluster"	C	5733373	0	2.214	0	39.098674	-87.406948
85465	"Sullivan, MO Urban Cluster"	C	18316697	0	7.072	0	38.196375	-91.190232
85492	"Sullivan City, TX Urban Cluster"	C	9131912	0	3.526	0	26.280372	-98.56222
85519	"Sulphur, OK Urban Cluster"	C	9583883	133634	3.7	0.052	34.50705	-96.975343
85546	"Sulphur Springs, TX Urban Cluster"	C	26322339	522174	10.163	0.202	33.129471	-95.604118
85573	"Sultan, WA Urban Cluster"	C	10907361	0	4.211	0	47.8753	-121.793179
85600	"Sumiton, AL Urban Cluster"	C	17450574	8433	6.738	0.003	33.742587	-87.042961
85627	"Summersville, WV Urban Cluster"	C	7928538	21326	3.061	0.008	38.289199	-80.847212
85654	"Summerville, GA Urban Cluster"	C	24696141	18581	9.535	0.007	34.533981	-85.315801
85681	"Summit Park, UT Urban Cluster"	C	9025245	0	3.485	0	40.762101	-111.571092
85708	"Sumter, SC Urbanized Area"	U	170152162	1211901	65.696	0.468	33.93069	-80.399329
85762	"Sunbury, PA Urban Cluster"	C	43976639	1050802	16.979	0.406	40.891482	-76.806194
85775	"Sun City Hilton Head, SC Urban Cluster"	C	22731028	0	8.776	0	32.287779	-80.964549
85789	"Sunnyside, WA Urban Cluster"	C	15268068	0	5.895	0	46.318913	-120.009994
85802	"Sunrise Shores, TX Urban Cluster"	C	8557826	0	3.304	0	32.220354	-95.497068
85816	"Sunset, LA Urban Cluster"	C	8313656	0	3.21	0	30.41053	-92.061815
85843	"Superior, AZ Urban Cluster"	C	3272912	0	1.264	0	33.28631	-111.104654
85870	"Susanville, CA Urban Cluster"	C	13783801	102703	5.322	0.04	40.409559	-120.636967
85924	"Susquehanna Depot, PA Urban Cluster"	C	4055886	297322	1.566	0.115	41.949146	-75.600509
85978	"Sutherlin, OR Urban Cluster"	C	10072609	131321	3.889	0.051	43.391871	-123.31544
86005	"Swainsboro, GA Urban Cluster"	C	23149292	644734	8.938	0.249	32.5939	-82.332105
86024	"Swansboro, NC Urban Cluster"	C	53468106	1138766	20.644	0.44	34.691975	-77.185445
86059	"Swanton, VT Urban Cluster"	C	4281497	115196	1.653	0.044	44.920196	-73.11346
86086	"Sweeny, TX Urban Cluster"	C	4501760	0	1.738	0	29.043317	-95.700652
86113	"Sweet Home, OR Urban Cluster"	C	15957383	252062	6.161	0.097	44.403964	-122.71506
86140	"Sweetwater, TN Urban Cluster"	C	13907572	0	5.37	0	35.602276	-84.467808
86167	"Sweetwater, TX Urban Cluster"	C	12736042	2421	4.917	0.001	32.470533	-100.404136
86194	"Sylacauga, AL Urban Cluster"	C	49350902	223520	19.054	0.086	33.169369	-86.272653
86210	"Sylvan Beach, NY Urban Cluster"	C	8918653	66677	3.444	0.026	43.164594	-75.774132
86221	"Sylvania, GA Urban Cluster"	C	9297295	157652	3.59	0.061	32.744121	-81.643547
86248	"Sylvester, GA Urban Cluster"	C	13947162	90889	5.385	0.035	31.527623	-83.82528
86275	"Syracuse, IN Urban Cluster"	C	16825885	4383109	6.497	1.692	41.402342	-85.725899
86302	"Syracuse, NY Urbanized Area"	U	504896581	17309503	194.942	6.683	43.090425	-76.164008
86315	"Tabor City, NC--SC Urban Cluster"	C	11338109	0	4.378	0	34.163232	-78.884767
86329	"Taft, CA Urban Cluster"	C	14416740	0	5.566	0	35.141884	-119.461037
86356	"Taft, TX Urban Cluster"	C	3938396	0	1.521	0	27.978163	-97.393019
86369	"Tafuna, AS Urban Cluster"	C	65741023	4148616	25.383	1.602	-14.313461	-170.723197
86383	"Tahlequah, OK Urban Cluster"	C	31248487	276467	12.065	0.107	35.905731	-94.969646
86410	"Tahoka, TX Urban Cluster"	C	3716975	34254	1.435	0.013	33.165768	-101.799158
86437	"Talladega, AL Urban Cluster"	C	31851922	85696	12.298	0.033	33.429714	-86.12075
86464	"Tallahassee, FL Urbanized Area"	U	327610736	10803986	126.491	4.171	30.473181	-84.268853
86491	"Tallassee, AL Urban Cluster"	C	8360760	48561	3.228	0.019	32.530665	-85.886864
86518	"Tallulah, LA Urban Cluster"	C	11319999	0	4.371	0	32.406008	-91.187174
86545	"Tama, IA Urban Cluster"	C	5737519	0	2.215	0	41.989721	-92.588114
86572	"Tamaqua, PA Urban Cluster"	C	12958166	1611	5.003	0.001	40.815173	-75.917821
86599	"Tampa--St. Petersburg, FL Urbanized Area"	U	2478965259	210692188	957.134	81.349	28.006247	-82.513188
86626	"Taneytown, MD Urban Cluster"	C	5124851	5279	1.979	0.002	39.655905	-77.165849
86653	"Taos, NM Urban Cluster"	C	41537873	0	16.038	0	36.388085	-105.590553
86680	"Tappahannock, VA Urban Cluster"	C	7079911	138244	2.734	0.053	37.912387	-76.866012
86707	"Tarboro, NC Urban Cluster"	C	22484392	57994	8.681	0.022	35.90199	-77.545556
86734	"Taylor, TX Urban Cluster"	C	16929370	137872	6.536	0.053	30.579913	-97.418407
86761	"Taylorsville, NC Urban Cluster"	C	17380163	46323	6.711	0.018	35.916965	-81.168266
86788	"Taylorville, IL Urban Cluster"	C	19790724	222631	7.641	0.086	39.544988	-89.305778
86815	"Tazewell, VA Urban Cluster"	C	13683216	104147	5.283	0.04	37.128924	-81.506526
86830	"Tea, SD Urban Cluster"	C	3528596	0	1.362	0	43.45186	-96.835375
86842	"Teague, TX Urban Cluster"	C	8299277	294486	3.204	0.114	31.628549	-96.282107
86869	"Tehachapi--Golden Hills, CA Urban Cluster"	C	23574002	50247	9.102	0.019	35.151463	-118.491792
86950	"Tell City, IN--KY Urban Cluster"	C	14975326	23164	5.782	0.009	37.950002	-86.760917
87058	"Temple, TX Urbanized Area"	U	140131854	504496	54.105	0.195	31.094257	-97.419595
87112	"Terra Bella, CA Urban Cluster"	C	3984308	0	1.538	0	35.960024	-119.035185
87139	"Terre Haute, IN Urbanized Area"	U	138499903	876332	53.475	0.338	39.514587	-87.374197
87166	"Terrell, TX Urban Cluster"	C	26412719	4882	10.198	0.002	32.737482	-96.294418
87193	"Texarkana--Texarkana, TX--AR Urbanized Area"	U	166836596	757394	64.416	0.292	33.438858	-94.071042
87220	"Texas City, TX Urbanized Area"	U	196830703	3392990	75.997	1.31	29.388297	-95.028467
87247	"Thayer, MO--AR Urban Cluster"	C	5891279	0	2.275	0	36.512243	-91.544499
87263	"The Dalles, OR--WA Urban Cluster"	C	28328038	3496509	10.938	1.35	45.606111	-121.186381
87301	"Thermopolis, WY Urban Cluster"	C	5972991	45680	2.306	0.018	43.645633	-108.218066
87355	"Thief River Falls, MN Urban Cluster"	C	15953918	404858	6.16	0.156	48.105767	-96.17972
87382	"Thomaston, GA Urban Cluster"	C	26981087	124425	10.417	0.048	32.907686	-84.327881
87409	"Thomasville, AL Urban Cluster"	C	10865520	0	4.195	0	31.903657	-87.738336
87436	"Thomasville, GA Urban Cluster"	C	58839108	685569	22.718	0.265	30.848482	-83.960104
87463	"Thomson, GA Urban Cluster"	C	15976308	68343	6.168	0.026	33.472559	-82.499905
87490	"Thousand Oaks, CA Urbanized Area"	U	221763644	934225	85.623	0.361	34.195619	-118.860558
87517	"Three Rivers, MI Urban Cluster"	C	32952116	1691774	12.723	0.653	41.96034	-85.609506
87544	"Thurmont, MD Urban Cluster"	C	9874108	19547	3.812	0.008	39.620244	-77.407864
87571	"Ticonderoga, NY Urban Cluster"	C	4867633	260459	1.879	0.101	43.841943	-73.429637
87598	"Tiffin, OH Urban Cluster"	C	18505017	300620	7.145	0.116	41.11491	-83.180468
87625	"Tifton, GA Urban Cluster"	C	46011238	649556	17.765	0.251	31.452841	-83.513473
87652	"Tillamook, OR Urban Cluster"	C	11329193	0	4.374	0	45.45663	-123.840917
87669	"Tipton, CA Urban Cluster"	C	1738137	0	0.671	0	36.059652	-119.31141
87679	"Tipton, IN Urban Cluster"	C	8374274	0	3.233	0	40.274124	-86.039557
87706	"Tipton, IA Urban Cluster"	C	3653208	0	1.411	0	41.77161	-91.126697
87733	"Tipton, MO Urban Cluster"	C	3292142	28589	1.271	0.011	38.655059	-92.781266
87787	"Titusville, FL Urbanized Area"	U	78016089	288634	30.122	0.111	28.609023	-80.838133
87814	"Titusville, PA Urban Cluster"	C	8188705	0	3.162	0	41.627224	-79.670437
87841	"Toccoa, GA Urban Cluster"	C	28342141	72199	10.943	0.028	34.566382	-83.319914
87868	"Toledo, OH--MI Urbanized Area"	U	622688473	16490737	240.421	6.367	41.63967	-83.613945
87895	"Toledo, OR Urban Cluster"	C	5295622	254372	2.045	0.098	44.618337	-123.931878
87922	"Tomah, WI Urban Cluster"	C	13045596	41339	5.037	0.016	43.992329	-90.503555
87949	"Tomahawk, WI Urban Cluster"	C	7975888	940194	3.08	0.363	45.473517	-89.72282
88003	"Tonganoxie, KS Urban Cluster"	C	6608049	27094	2.551	0.01	39.112132	-95.078135
88030	"Tonkawa, OK Urban Cluster"	C	3860358	0	1.49	0	36.68333	-97.30674
88057	"Tooele, UT Urban Cluster"	C	23784608	0	9.183	0	40.538685	-112.299357
88084	"Topeka, KS Urbanized Area"	U	206086103	3377764	79.57	1.304	39.04168	-95.692459
88111	"Toppenish, WA Urban Cluster"	C	22626604	29520	8.736	0.011	46.391656	-120.309605
88165	"Tornillo, TX Urban Cluster"	C	3092711	0	1.194	0	31.448596	-106.092257
88192	"Torrington, CT Urban Cluster"	C	65165115	989200	25.16	0.382	41.830874	-73.09614
88219	"Torrington, WY Urban Cluster"	C	8893350	1251	3.434	0	42.066483	-104.18915
88246	"Towanda, PA Urban Cluster"	C	7295612	123183	2.817	0.048	41.773732	-76.44385
88273	"Tracy, CA Urbanized Area"	U	57564735	132934	22.226	0.051	37.729504	-121.434051
88300	"Traverse City, MI Urban Cluster"	C	112985113	5280290	43.624	2.039	44.731025	-85.624012
88327	"Treasure Lake, PA Urban Cluster"	C	7420038	1970915	2.865	0.761	41.160614	-78.714792
88354	"Tremonton, UT Urban Cluster"	C	20524546	0	7.925	0	41.721691	-112.173754
88371	"Trenton, FL Urban Cluster"	C	5023636	0	1.94	0	29.614489	-82.82647
88381	"Trenton, GA Urban Cluster"	C	7579852	0	2.927	0	34.879831	-85.502036
88408	"Trenton, IL Urban Cluster"	C	3057780	0	1.181	0	38.608335	-89.682482
88435	"Trenton, MO Urban Cluster"	C	9155150	622252	3.535	0.24	40.081255	-93.602387
88462	"Trenton, NJ Urbanized Area"	U	273429635	3467580	105.572	1.339	40.228452	-74.718158
88489	"Trenton, TN Urban Cluster"	C	5840842	0	2.255	0	35.964501	-88.939808
88504	"Tri-City--Myrtle Creek, OR Urban Cluster"	C	12643133	516	4.882	0	42.995393	-123.303912
88516	"Trinidad, CO Urban Cluster"	C	15214353	0	5.874	0	37.170726	-104.507446
88526	"Trinity, TX Urban Cluster"	C	10911923	17824	4.213	0.007	30.952788	-95.371734
88543	"Troy, AL Urban Cluster"	C	31743158	54614	12.256	0.021	31.800175	-85.975851
88570	"Troy, MO Urban Cluster"	C	22519341	138647	8.695	0.054	38.96503	-90.965969
88597	"Troy, NC Urban Cluster"	C	7285910	0	2.813	0	35.363378	-79.894588
88624	"Truckee, CA Urban Cluster"	C	27420122	74103	10.587	0.029	39.338798	-120.172328
88651	"Trumann, AR Urban Cluster"	C	10095916	0	3.898	0	35.675744	-90.522831
88678	"Truth or Consequences, NM Urban Cluster"	C	19476033	0	7.52	0	33.135927	-107.227282
88705	"Tuba City, AZ Urban Cluster"	C	14218235	0	5.49	0	36.131185	-111.234168
88732	"Tucson, AZ Urbanized Area"	U	915273824	2100379	353.389	0.811	32.254891	-110.946141
88813	"Tucumcari, NM Urban Cluster"	C	7742063	0	2.989	0	35.168921	-103.725145
88867	"Tularosa, NM Urban Cluster"	C	4897828	3188	1.891	0.001	33.076683	-106.018322
88894	"Tulia, TX Urban Cluster"	C	6540590	0	2.525	0	34.537578	-101.772396
88921	"Tullahoma, TN Urban Cluster"	C	34246828	0	13.223	0	35.370186	-86.214818
88948	"Tulsa, OK Urbanized Area"	U	870104752	9194031	335.949	3.55	36.105449	-95.901334
88975	"Tunica, MS Urban Cluster"	C	4342676	0	1.677	0	34.693651	-90.377547
89002	"Tunkhannock, PA Urban Cluster"	C	8850458	312230	3.417	0.121	41.551781	-75.953471
89029	"Tupelo, MS Urban Cluster"	C	123119302	411594	47.537	0.159	34.247774	-88.730383
89056	"Tupper Lake, NY Urban Cluster"	C	5297741	0	2.045	0	44.23231	-74.465182
89083	"Turlock, CA Urbanized Area"	U	66791762	0	25.788	0	37.496481	-120.859718
89110	"Tuscaloosa, AL Urbanized Area"	U	231738631	4489160	89.475	1.733	33.206434	-87.539992
89137	"Tuscola, IL Urban Cluster"	C	7620450	31789	2.942	0.012	39.800032	-88.275912
89164	"Tuskegee, AL Urban Cluster"	C	25190752	440443	9.726	0.17	32.422219	-85.706747
89177	"Tuttle, OK Urban Cluster"	C	10021842	0	3.869	0	35.268795	-97.697183
89191	"Twentynine Palms, CA Urban Cluster"	C	17223797	0	6.65	0	34.138748	-116.06539
89218	"Twentynine Palms Base, CA Urban Cluster"	C	9471634	0	3.657	0	34.228119	-116.055384
89245	"Twin Falls, ID Urban Cluster"	C	46953500	65855	18.129	0.025	42.561528	-114.454128
89254	"Twin Lakes, VA Urban Cluster"	C	8037855	492787	3.103	0.19	38.275131	-78.438898
89263	"Twin Rivers--Hightstown, NJ Urbanized Area"	U	91328937	824980	35.262	0.319	40.284534	-74.576745
89272	"Two Harbors, MN Urban Cluster"	C	3540856	0	1.367	0	47.029316	-91.674852
89299	"Tybee Island, GA Urban Cluster"	C	7394697	422719	2.855	0.163	32.009071	-80.855339
89326	"Tyler, TX Urbanized Area"	U	233874776	2232221	90.3	0.862	32.310122	-95.301882
89353	"Tyrone, PA Urban Cluster"	C	10903807	0	4.21	0	40.668474	-78.251475
89380	"Ukiah, CA Urban Cluster"	C	41329266	233012	15.957	0.09	39.186235	-123.202585
89407	"Ulysses, KS Urban Cluster"	C	6260126	0	2.417	0	37.580211	-101.36398
89425	"Unadilla, GA Urban Cluster"	C	4562368	32482	1.762	0.013	32.262534	-83.736874
89461	"Union, MO Urban Cluster"	C	13571991	0	5.24	0	38.447377	-91.007372
89488	"Union, SC Urban Cluster"	C	24097694	50374	9.304	0.019	34.722528	-81.629644
89515	"Union City, IN--OH Urban Cluster"	C	6646563	3761	2.566	0.001	40.200653	-84.810846
89542	"Union City, PA Urban Cluster"	C	4986309	65231	1.925	0.025	41.89767	-79.843245
89569	"Union City, TN Urban Cluster"	C	17720433	12645	6.842	0.005	36.423177	-89.045368
89596	"Union Grove, WI Urban Cluster"	C	10758900	13125	4.154	0.005	42.691691	-88.081134
89623	"Union Springs, AL Urban Cluster"	C	12675720	104467	4.894	0.04	32.135498	-85.704801
89650	"Uniontown--Connellsville, PA Urbanized Area"	U	100561614	497705	38.827	0.192	39.929527	-79.688355
89704	"Upland, IN Urban Cluster"	C	2940339	29890	1.135	0.012	40.468363	-85.500173
89719	"Upper Greenwood Lake, NJ Urban Cluster"	C	4192709	1640103	1.619	0.633	41.175154	-74.382072
89731	"Upper Sandusky, OH Urban Cluster"	C	7951630	0	3.07	0	40.831936	-83.275742
89758	"Urbana, OH Urban Cluster"	C	14535389	4584	5.612	0.002	40.111081	-83.738486
89770	"Urban Honolulu, HI Urbanized Area"	U	440161880	13048096	169.947	5.038	21.364556	-157.939756
89785	"Utica, NY Urbanized Area"	U	161615811	1578515	62.4	0.609	43.094718	-75.276013
89839	"Uvalde, TX Urban Cluster"	C	27038498	32128	10.44	0.012	29.205393	-99.795278
89866	"Vacaville, CA Urbanized Area"	U	70969244	112184	27.401	0.043	38.364178	-121.967724
89893	"Vado, NM Urban Cluster"	C	10329690	0	3.988	0	32.136105	-106.668504
89910	"Vail, AZ Urban Cluster"	C	18226584	0	7.037	0	32.060499	-110.706961
89920	"Vail, CO Urban Cluster"	C	8213837	10876	3.171	0.004	39.632476	-106.404279
89947	"Valatie, NY Urban Cluster"	C	14168867	1443281	5.471	0.557	42.418588	-73.680094
89974	"Valdosta, GA Urbanized Area"	U	144331945	1963437	55.727	0.758	30.875651	-83.295826
90001	"Valentine, NE Urban Cluster"	C	4773281	79979	1.843	0.031	42.873792	-100.552934
90028	"Vallejo, CA Urbanized Area"	U	108804484	2767802	42.01	1.069	38.10948	-122.212096
90055	"Valley City, ND Urban Cluster"	C	12303846	0	4.751	0	46.924213	-97.993207
90082	"Valley--Lanett, AL--GA Urban Cluster"	C	60927092	340036	23.524	0.131	32.832025	-85.187242
90122	"Van, TX Urban Cluster"	C	6253034	3902	2.414	0.002	32.528529	-95.638702
90136	"Vandalia, IL Urban Cluster"	C	10843104	30985	4.187	0.012	38.974564	-89.110695
90163	"Vandalia, MO Urban Cluster"	C	3171711	1542	1.225	0.001	39.309316	-91.487893
90182	"Vandenberg AFB, CA Urban Cluster"	C	4649545	0	1.795	0	34.740576	-120.534531
90217	"Van Wert, OH Urban Cluster"	C	14491600	49092	5.595	0.019	40.865888	-84.588069
90244	"Vassar, MI Urban Cluster"	C	8011893	25447	3.093	0.01	43.359282	-83.578791
90271	"Veneta, OR Urban Cluster"	C	10696056	102737	4.13	0.04	44.050642	-123.340905
90282	"Venus, TX Urban Cluster"	C	7930162	13316	3.062	0.005	32.421634	-97.106146
90298	"Vergennes, VT Urban Cluster"	C	6364561	202340	2.457	0.078	44.16766	-73.255316
90325	"Vermillion, SD Urban Cluster"	C	8972991	0	3.464	0	42.78177	-96.922894
90352	"Vernal, UT Urban Cluster"	C	44182287	0	17.059	0	40.446754	-109.548027
90379	"Vernon, TX Urban Cluster"	C	14318665	0	5.528	0	34.149981	-99.298435
90433	"Versailles, KY Urban Cluster"	C	27688762	384909	10.691	0.149	38.047158	-84.717456
90460	"Versailles, OH Urban Cluster"	C	5839384	12977	2.255	0.005	40.226198	-84.461948
90487	"Vicksburg, MS--LA Urban Cluster"	C	63719849	617454	24.602	0.238	32.330889	-90.856628
90514	"Victoria, TX Urbanized Area"	U	75168838	125669	29.023	0.049	28.826115	-96.985119
90541	"Victorville--Hesperia, CA Urbanized Area"	U	432116094	2783588	166.841	1.075	34.476883	-117.310824
90568	"Vidalia, GA Urban Cluster"	C	30903734	644063	11.932	0.249	32.235994	-82.409078
90595	"Vienna, GA Urban Cluster"	C	4803041	4423	1.854	0.002	32.091931	-83.79509
90622	"Vieques (Vieques Municipio), PR Urban Cluster"	C	13439059	14155	5.189	0.005	18.134393	-65.450389
90631	"Village of Four Seasons, MO Urban Cluster"	C	21838548	2997689	8.432	1.157	38.199622	-92.705429
90640	"Village of Oak Creek (Big Park), AZ Urban Cluster"	C	7587281	0	2.929	0	34.780343	-111.771548
90658	"Villas, NJ Urbanized Area"	U	87758943	1248263	33.884	0.482	39.003779	-74.890442
90676	"Ville Platte, LA Urban Cluster"	C	17141921	11653	6.619	0.004	30.689889	-92.271577
90703	"Vincennes, IN Urban Cluster"	C	28240181	469648	10.904	0.181	38.676206	-87.505847
90730	"Vineland, NJ Urbanized Area"	U	160333652	916044	61.905	0.354	39.480685	-75.027891
90757	"Vineyard Haven, MA Urban Cluster"	C	25478265	2545030	9.837	0.983	41.430304	-70.57885
90784	"Vinita, OK Urban Cluster"	C	9294679	0	3.589	0	36.642892	-95.157151
90811	"Vinton, IA Urban Cluster"	C	6264157	0	2.419	0	42.166715	-92.024441
90838	"Vinton, LA Urban Cluster"	C	4801560	33483	1.854	0.013	30.189963	-93.57808
90851	"Virden, IL Urban Cluster"	C	6348872	0	2.451	0	39.516074	-89.76735
90865	"Virginia, MN Urban Cluster"	C	16006586	362239	6.18	0.14	47.511485	-92.555221
90892	"Virginia Beach, VA Urbanized Area"	U	1338041819	188006415	516.621	72.59	36.908627	-76.309596
90919	"Viroqua, WI Urban Cluster"	C	5385344	0	2.079	0	43.558838	-90.890608
